frame_number,clip_name,coord_x_0,coord_y_0,coord_z_0,confidence_0,coord_x_1,coord_y_1,coord_z_1,confidence_1,coord_x_2,coord_y_2,coord_z_2,confidence_2,coord_x_3,coord_y_3,coord_z_3,confidence_3,coord_x_4,coord_y_4,coord_z_4,confidence_4,coord_x_5,coord_y_5,coord_z_5,confidence_5,coord_x_6,coord_y_6,coord_z_6,confidence_6,coord_x_7,coord_y_7,coord_z_7,confidence_7,coord_x_8,coord_y_8,coord_z_8,confidence_8,coord_x_9,coord_y_9,coord_z_9,confidence_9,coord_x_10,coord_y_10,coord_z_10,confidence_10,coord_x_11,coord_y_11,coord_z_11,confidence_11,coord_x_12,coord_y_12,coord_z_12,confidence_12,coord_x_13,coord_y_13,coord_z_13,confidence_13,coord_x_14,coord_y_14,coord_z_14,confidence_14,coord_x_15,coord_y_15,coord_z_15,confidence_15,coord_x_16,coord_y_16,coord_z_16,confidence_16,coord_x_17,coord_y_17,coord_z_17,confidence_17,coord_x_18,coord_y_18,coord_z_18,confidence_18,coord_x_19,coord_y_19,coord_z_19,confidence_19,coord_x_20,coord_y_20,coord_z_20,confidence_20,coord_x_21,coord_y_21,coord_z_21,confidence_21,coord_x_22,coord_y_22,coord_z_22,confidence_22,coord_x_23,coord_y_23,coord_z_23,confidence_23,coord_x_24,coord_y_24,coord_z_24,confidence_24,coord_x_25,coord_y_25,coord_z_25,confidence_25,coord_x_26,coord_y_26,coord_z_26,confidence_26,coord_x_27,coord_y_27,coord_z_27,confidence_27,coord_x_28,coord_y_28,coord_z_28,confidence_28,coord_x_29,coord_y_29,coord_z_29,confidence_29,coord_x_30,coord_y_30,coord_z_30,confidence_30,coord_x_31,coord_y_31,coord_z_31,confidence_31,coord_x_32,coord_y_32,coord_z_32,confidence_32,movement_type,speed
151,caminar-atras_lento.mp4,0.5899543166160583,0.0923403725028038,-0.9040154218673706,0.999594509601593,0.6136808395385742,0.08446371555328369,-0.8673276901245117,0.9991027116775513,0.6240548491477966,0.0850677490234375,-0.8674452304840088,0.9992077350616455,0.6312563419342041,0.08557385951280594,-0.8677009344100952,0.9993825554847717,0.5820614695549011,0.0832032859325409,-0.8638935685157776,0.9987489581108093,0.5716487169265747,0.08340675383806229,-0.8638908863067627,0.9986181855201721,0.5635547041893005,0.08397211879491806,-0.8638675212860107,0.9984621405601501,0.6526121497154236,0.09471319615840912,-0.5995112657546997,0.9988909363746643,0.5568289160728455,0.09390655905008316,-0.5859793424606323,0.9958807826042175,0.611290693283081,0.11033947765827179,-0.8005864024162292,0.9995477199554443,0.5669124722480774,0.10746828466653824,-0.7968313097953796,0.9991702437400818,0.7335037589073181,0.18743616342544556,-0.40382930636405945,0.9998815059661865,0.47510477900505066,0.19390781223773956,-0.34419986605644226,0.9981908798217773,0.771511435508728,0.3068016469478607,-0.21882538497447968,0.9596720337867737,0.4551091194152832,0.32065337896347046,-0.11046267300844193,0.591981053352356,0.781324028968811,0.4061828851699829,-0.3449990451335907,0.8604092001914978,0.463765412569046,0.42405757308006287,-0.15804025530815125,0.33612948656082153,0.7815768718719482,0.4323810935020447,-0.3920043706893921,0.7695087790489197,0.45474952459335327,0.4505537152290344,-0.19329078495502472,0.3043529987335205,0.7677396535873413,0.4331847131252289,-0.4740930199623108,0.7862098813056946,0.46075549721717834,0.45295384526252747,-0.2768867611885071,0.31461262702941895,0.7627007961273193,0.4243573844432831,-0.37746667861938477,0.777470588684082,0.46866846084594727,0.44248008728027344,-0.1940455138683319,0.3208397924900055,0.6606932878494263,0.395952045917511,0.0055220285430550575,0.9989399313926697,0.5025147199630737,0.3994685709476471,-0.005683812312781811,0.9977982640266418,0.64469313621521,0.5756977796554565,-0.15019215643405914,0.8816593289375305,0.5334756970405579,0.5760536789894104,-0.03391069173812866,0.8638699650764465,0.6259080171585083,0.7356095314025879,0.26942723989486694,0.8784793615341187,0.5475042462348938,0.7157052755355835,0.45251956582069397,0.8113405704498291,0.6139926314353943,0.7482585310935974,0.2928644120693207,0.49292922019958496,0.5464054346084595,0.7265002131462097,0.48426544666290283,0.35687580704689026,0.6261541843414307,0.7959297895431519,-0.03954702988266945,0.8324806690216064,0.54731285572052,0.768990159034729,0.165401890873909,0.7788795232772827,caminar-atras,lento
152,caminar-atras_lento.mp4,0.5881649851799011,0.09500886499881744,-1.0207422971725464,0.9996308088302612,0.611153244972229,0.08731461316347122,-0.9841467142105103,0.999178409576416,0.6218406558036804,0.08803641051054001,-0.9841840267181396,0.9992748498916626,0.6288875341415405,0.08855496346950531,-0.9843400120735168,0.9994339346885681,0.5799338221549988,0.08610513061285019,-0.9819492101669312,0.9988560676574707,0.5699814558029175,0.08637946844100952,-0.9820209741592407,0.9987379312515259,0.56174635887146,0.08702988922595978,-0.9820244908332825,0.9985948801040649,0.6487911939620972,0.09772364795207977,-0.710509181022644,0.9989816546440125,0.5540632605552673,0.09771779924631119,-0.7030012011528015,0.9962465763092041,0.6094061136245728,0.11326620727777481,-0.9156132340431213,0.9995889663696289,0.5647071003913879,0.1108129620552063,-0.9135364890098572,0.9992462396621704,0.7307704091072083,0.19072315096855164,-0.492608904838562,0.9998892545700073,0.4704807996749878,0.1975134164094925,-0.4552088677883148,0.9983438849449158,0.7631464004516602,0.3117738664150238,-0.29975035786628723,0.9611358642578125,0.43997710943222046,0.3253905773162842,-0.25786292552948,0.6229572892189026,0.7784296870231628,0.41271281242370605,-0.4438904821872711,0.8611783385276794,0.43169915676116943,0.43194615840911865,-0.3611986041069031,0.3565141558647156,0.7796928882598877,0.43879127502441406,-0.49557432532310486,0.7689789533615112,0.42933958768844604,0.4612220823764801,-0.4099806249141693,0.3173258304595947,0.7693844437599182,0.4391865134239197,-0.583663821220398,0.785842776298523,0.44007429480552673,0.4628268778324127,-0.49824225902557373,0.32837310433387756,0.7628095149993896,0.42954832315444946,-0.4796288311481476,0.7774990200996399,0.4433842897415161,0.4530283808708191,-0.40048542618751526,0.3355215787887573,0.6602634191513062,0.3971690535545349,0.0055583748035132885,0.9990006685256958,0.5023666024208069,0.40190866589546204,-0.0057319700717926025,0.997926652431488,0.6447417140007019,0.5765388607978821,-0.10026215016841888,0.8869286179542542,0.5356692671775818,0.5793731808662415,-0.02125580795109272,0.8703403472900391,0.6277885437011719,0.7358912229537964,0.2949466109275818,0.8838306069374084,0.5460473299026489,0.7181642055511475,0.44555744528770447,0.8163370490074158,0.6145513653755188,0.7502295970916748,0.31436845660209656,0.5017063021659851,0.5454691648483276,0.7294592261314392,0.4739270508289337,0.364033579826355,0.6259127855300903,0.7964460253715515,-0.03842746838927269,0.8383045196533203,0.5486353635787964,0.7720819115638733,0.1375124305486679,0.784001350402832,caminar-atras,lento
153,caminar-atras_lento.mp4,0.5877302885055542,0.09903674572706223,-1.067089319229126,0.9996649622917175,0.6104185581207275,0.0912380963563919,-1.0261549949645996,0.9992517232894897,0.6209132671356201,0.09200460463762283,-1.0262017250061035,0.9993394017219543,0.6278024911880493,0.09258164465427399,-1.0263383388519287,0.9994837045669556,0.5792362689971924,0.09014514088630676,-1.0290688276290894,0.9989586472511292,0.5690101385116577,0.0902768224477768,-1.0291754007339478,0.998852014541626,0.5604800581932068,0.09093397855758667,-1.0291849374771118,0.9987214803695679,0.6462413668632507,0.10211069136857986,-0.7330461740493774,0.9990701675415039,0.5509961247444153,0.10220465809106827,-0.7497602105140686,0.9965919256210327,0.6087132096290588,0.11755119264125824,-0.9547115564346313,0.9996273517608643,0.5639628767967224,0.11486625671386719,-0.9597987532615662,0.9993168711662292,0.7238706350326538,0.19455908238887787,-0.5071927905082703,0.9998974204063416,0.4653230905532837,0.199876070022583,-0.4935232996940613,0.9984835386276245,0.7601316571235657,0.31524932384490967,-0.3185792863368988,0.9630849361419678,0.4287746846675873,0.32740360498428345,-0.3097032308578491,0.6534623503684998,0.768559992313385,0.4187923073768616,-0.4855205714702606,0.8658396005630493,0.41442355513572693,0.436213880777359,-0.44018271565437317,0.3850553035736084,0.7718803882598877,0.4459723234176636,-0.5447380542755127,0.7738175392150879,0.4147704839706421,0.4656479060649872,-0.49767911434173584,0.3380279541015625,0.7613846063613892,0.4469645619392395,-0.6350206732749939,0.7905060648918152,0.4242987036705017,0.46745702624320984,-0.591721773147583,0.35015884041786194,0.7544565796852112,0.43710240721702576,-0.5228772163391113,0.7825978994369507,0.42831116914749146,0.4575713872909546,-0.4821470379829407,0.35832926630973816,0.6600974798202515,0.39883002638816833,0.005698402877897024,0.9990605711936951,0.5026877522468567,0.40453457832336426,-0.005874522961676121,0.998045027256012,0.6444026231765747,0.5773867964744568,-0.09492587298154831,0.89121413230896,0.5367284417152405,0.5817374587059021,-0.02107178419828415,0.8737161159515381,0.6277199983596802,0.7360115051269531,0.32194626331329346,0.8867654800415039,0.5473155975341797,0.718393087387085,0.46322187781333923,0.8173006176948547,0.6144903898239136,0.7512973546981812,0.34314948320388794,0.5054478049278259,0.5470851063728333,0.7295485734939575,0.4930870234966278,0.36769863963127136,0.6254084706306458,0.7951112389564514,-0.018449395895004272,0.8418607115745544,0.5530161261558533,0.7723350524902344,0.15337923169136047,0.7859625816345215,caminar-atras,lento
154,caminar-atras_lento.mp4,0.5871627330780029,0.10239388793706894,-1.0570874214172363,0.9996969103813171,0.6095356345176697,0.09440700709819794,-1.0144028663635254,0.9993211030960083,0.6196766495704651,0.09519411623477936,-1.014417290687561,0.9994003772735596,0.6263776421546936,0.09582782536745071,-1.0144840478897095,0.9995306134223938,0.5784969329833984,0.09333685785531998,-1.0185543298721313,0.999055802822113,0.5678408741950989,0.09338904917240143,-1.0186755657196045,0.9989600777626038,0.5589696764945984,0.09393710643053055,-1.0186810493469238,0.9988417625427246,0.6429502964019775,0.10563239455223083,-0.7192436456680298,0.9991531372070312,0.5479792952537537,0.10477976500988007,-0.7439634799957275,0.9969162940979004,0.6073161959648132,0.12105320394039154,-0.9456462264060974,0.9996627569198608,0.5628861784934998,0.11823698878288269,-0.9529120326042175,0.9993826150894165,0.7180280685424805,0.19820639491081238,-0.4968421757221222,0.9999045729637146,0.4596070647239685,0.20263345539569855,-0.50221186876297,0.9986198544502258,0.7559131383895874,0.31943926215171814,-0.31752797961235046,0.9649388194084167,0.41707903146743774,0.3274144232273102,-0.34067684412002563,0.6843777298927307,0.7671812772750854,0.42319267988204956,-0.5010907053947449,0.8715808987617493,0.4001282751560211,0.4372073709964752,-0.48823216557502747,0.4237690567970276,0.774249255657196,0.45122769474983215,-0.5644592642784119,0.7802669405937195,0.3990219831466675,0.46718043088912964,-0.550138533115387,0.37011194229125977,0.7640935778617859,0.4526160657405853,-0.6533280611038208,0.7966768741607666,0.41219818592071533,0.4686688482761383,-0.6399727463722229,0.38283640146255493,0.7553269267082214,0.4426730275154114,-0.5387994050979614,0.7890940308570862,0.4160587191581726,0.4587118327617645,-0.5285583734512329,0.390963077545166,0.6580106616020203,0.4021768271923065,0.0101453997194767,0.9991148114204407,0.5021316409111023,0.4080047607421875,-0.010298918932676315,0.9981727600097656,0.6435822248458862,0.5781568884849548,-0.06334744393825531,0.8972821831703186,0.5365097522735596,0.5834752321243286,-0.03250629082322121,0.8815346956253052,0.626863420009613,0.7364327907562256,0.37754926085472107,0.8931519389152527,0.5458832383155823,0.7194096446037292,0.42870083451271057,0.8277266025543213,0.613230288028717,0.7508841753005981,0.40084999799728394,0.5247216820716858,0.5449965000152588,0.7302274703979492,0.45550379157066345,0.38393938541412354,0.6252691149711609,0.7942798733711243,0.04091883450746536,0.8503133654594421,0.5514455437660217,0.7736095190048218,0.11708030104637146,0.7967900633811951,caminar-atras,lento
155,caminar-atras_lento.mp4,0.5853289365768433,0.1066717579960823,-1.0809299945831299,0.9997259378433228,0.6072148680686951,0.09832009673118591,-1.0408786535263062,0.9993846416473389,0.6173315048217773,0.09917674213647842,-1.0408616065979004,0.9994562268257141,0.6238180994987488,0.09986083209514618,-1.0409154891967773,0.9995737075805664,0.5759310126304626,0.09721110016107559,-1.0467989444732666,0.999144971370697,0.5650007128715515,0.09721824526786804,-1.0469475984573364,0.9990589022636414,0.555415153503418,0.0977284237742424,-1.0469473600387573,0.9989518523216248,0.6393262147903442,0.10974126309156418,-0.756228506565094,0.9992297291755676,0.5439499020576477,0.1084190383553505,-0.7895864248275757,0.9972135424613953,0.6051375269889832,0.12553153932094574,-0.9726757407188416,0.9996949434280396,0.560495913028717,0.12246018648147583,-0.9823223352432251,0.9994422793388367,0.7117357850074768,0.20306332409381866,-0.5313325524330139,0.9999110102653503,0.45072147250175476,0.20677635073661804,-0.5512372851371765,0.998745322227478,0.7467437982559204,0.3260108232498169,-0.3450701832771301,0.9664393067359924,0.4079570770263672,0.33093735575675964,-0.3900085687637329,0.7124441862106323,0.7637830972671509,0.42704224586486816,-0.5055190920829773,0.8747984766960144,0.3894104063510895,0.4423573613166809,-0.5127133131027222,0.4585694968700409,0.770511269569397,0.45556339621543884,-0.5613799691200256,0.7826127409934998,0.38695189356803894,0.46973076462745667,-0.5675154328346252,0.3983687162399292,0.7626801133155823,0.45756232738494873,-0.6465007662773132,0.7990196943283081,0.4026780128479004,0.471916139125824,-0.6549251675605774,0.41183075308799744,0.7547664046287537,0.4473658800125122,-0.5414230823516846,0.7925397157669067,0.4066753089427948,0.46311357617378235,-0.5512183904647827,0.4208987057209015,0.6556701064109802,0.4040684998035431,0.010816812515258789,0.9991620182991028,0.5017529129981995,0.409930020570755,-0.010973064228892326,0.9982836842536926,0.6428471207618713,0.5789529085159302,-0.061608895659446716,0.9007134437561035,0.5363320112228394,0.5843088626861572,-0.019448747858405113,0.8848991990089417,0.6268199682235718,0.7367114424705505,0.3455895483493805,0.8969573974609375,0.5450558066368103,0.7200868725776672,0.4158359169960022,0.8318962454795837,0.6140630841255188,0.750898540019989,0.3733171224594116,0.5343812108039856,0.5446363091468811,0.730616569519043,0.4410085678100586,0.3918096721172333,0.6252009868621826,0.7917286157608032,0.015445235185325146,0.8548122048377991,0.5547335743904114,0.7735681533813477,0.10058696568012238,0.8007623553276062,caminar-atras,lento
156,caminar-atras_lento.mp4,0.5822412967681885,0.11060585826635361,-1.080712080001831,0.9997522234916687,0.6036702990531921,0.1022987887263298,-1.0425918102264404,0.9994425177574158,0.6137263774871826,0.10314729809761047,-1.042549967765808,0.9995073080062866,0.6199319362640381,0.10384129732847214,-1.042598843574524,0.999613344669342,0.5725189447402954,0.10126093775033951,-1.0488604307174683,0.999225914478302,0.5614601969718933,0.10127252340316772,-1.0489916801452637,0.9991484880447388,0.5514851212501526,0.10178978741168976,-1.0489813089370728,0.9990515112876892,0.6346471905708313,0.11385773867368698,-0.7640897631645203,0.999301016330719,0.5399297475814819,0.11200918257236481,-0.7985643148422241,0.9974819421768188,0.601561427116394,0.12924110889434814,-0.9737709760665894,0.9997242093086243,0.5571250915527344,0.12610706686973572,-0.9838451147079468,0.9994961619377136,0.7060868144035339,0.20694100856781006,-0.5464659333229065,0.9999173283576965,0.44424036145210266,0.20881637930870056,-0.546316385269165,0.9988575577735901,0.7420300245285034,0.3296647369861603,-0.3405577838420868,0.9683898687362671,0.4031960666179657,0.33271855115890503,-0.3644428849220276,0.7371559739112854,0.7637496590614319,0.4333864152431488,-0.4731397330760956,0.8813056945800781,0.3823407292366028,0.4431707262992859,-0.4705735743045807,0.4923925995826721,0.7718900442123413,0.46187838912010193,-0.5231299996376038,0.7913761138916016,0.37987667322158813,0.46964508295059204,-0.5187854170799255,0.4276421070098877,0.7608816027641296,0.46380993723869324,-0.6080657839775085,0.8072580099105835,0.3942966163158417,0.4717010259628296,-0.6077404022216797,0.4416331946849823,0.7528804540634155,0.4546767771244049,-0.5074121952056885,0.8013867139816284,0.39906689524650574,0.4626522660255432,-0.509070634841919,0.4510728418827057,0.6524927020072937,0.40634685754776,0.008484289050102234,0.9992128610610962,0.49954912066459656,0.4117654263973236,-0.00870222132652998,0.9984001517295837,0.6415380835533142,0.5814296007156372,-0.0452834889292717,0.9060527682304382,0.5308244228363037,0.586031973361969,0.002307092072442174,0.8900764584541321,0.6289659142494202,0.7367318272590637,0.3512943387031555,0.9030181169509888,0.5444114208221436,0.7206774950027466,0.42154660820961,0.8404937386512756,0.6200690865516663,0.7493146061897278,0.37222737073898315,0.5495466589927673,0.5468273758888245,0.7312277555465698,0.44505125284194946,0.40989747643470764,0.6241434812545776,0.7918429970741272,0.029957830905914307,0.8624310493469238,0.5519599914550781,0.7741167545318604,0.11289939284324646,0.8100263476371765,caminar-atras,lento
157,caminar-atras_lento.mp4,0.5807058811187744,0.11339952051639557,-1.126060962677002,0.9997760653495789,0.6016557812690735,0.10567379742860794,-1.0883361101150513,0.9994950890541077,0.611316442489624,0.10682843625545502,-1.0882678031921387,0.9995536804199219,0.6175051331520081,0.10749568790197372,-1.0883535146713257,0.9996494054794312,0.5703802108764648,0.10371667146682739,-1.093590259552002,0.9992993474006653,0.5588988661766052,0.10363011807203293,-1.0937294960021973,0.9992297887802124,0.5487605929374695,0.10406508296728134,-1.0937021970748901,0.9991422295570374,0.6320214867591858,0.11723937839269638,-0.8005850911140442,0.9993663430213928,0.5358577966690063,0.11409398913383484,-0.83049476146698,0.9977254867553711,0.5994645953178406,0.1319694221019745,-1.0148487091064453,0.9997507333755493,0.5550317764282227,0.12883034348487854,-1.0238502025604248,0.9995450377464294,0.7001933455467224,0.21148133277893066,-0.5656001567840576,0.999923050403595,0.44010835886001587,0.20988471806049347,-0.5429633259773254,0.9989632368087769,0.7377962470054626,0.3327125608921051,-0.3350963890552521,0.9700974225997925,0.3955148160457611,0.33128848671913147,-0.3207114636898041,0.7597156763076782,0.7628442049026489,0.4353547990322113,-0.4697720408439636,0.8845371007919312,0.3691745400428772,0.44115686416625977,-0.4238610863685608,0.5239033102989197,0.7723061442375183,0.4632441997528076,-0.5178163647651672,0.7945229411125183,0.36178362369537354,0.4678874909877777,-0.4689788818359375,0.45494621992111206,0.7618229389190674,0.46537134051322937,-0.608482301235199,0.8102455735206604,0.37479183077812195,0.46977677941322327,-0.5625490546226501,0.46930596232414246,0.7536002397537231,0.45658108592033386,-0.505996584892273,0.8043684363365173,0.38366958498954773,0.46062493324279785,-0.4637525975704193,0.47800105810165405,0.6485303044319153,0.40729227662086487,0.005093105137348175,0.9992495775222778,0.49632444977760315,0.4118596315383911,-0.005461233202368021,0.9984979629516602,0.6399872303009033,0.5820704102516174,-0.047637250274419785,0.910883903503418,0.5268934965133667,0.5864147543907166,-0.007412964012473822,0.8956016302108765,0.631181001663208,0.7362207174301147,0.35112708806991577,0.9085551500320435,0.5442327260971069,0.7216936349868774,0.418271541595459,0.8483728766441345,0.624894917011261,0.7484526038169861,0.3698457181453705,0.5577660799026489,0.5466830730438232,0.7312928438186646,0.4350832998752594,0.4235036373138428,0.6238477826118469,0.7918676733970642,0.013077408075332642,0.8695105314254761,0.5503720641136169,0.7745641469955444,0.07761719077825546,0.8189854025840759,caminar-atras,lento
158,caminar-atras_lento.mp4,0.5805955529212952,0.11552486568689346,-1.2497538328170776,0.9997976422309875,0.6005010008811951,0.10803830623626709,-1.2121187448501587,0.9995429515838623,0.6092864274978638,0.10929585993289948,-1.2120147943496704,0.9995958209037781,0.6155948638916016,0.11000849306583405,-1.2121200561523438,0.9996822476387024,0.5695525407791138,0.1054387241601944,-1.218062162399292,0.9993664026260376,0.5578786730766296,0.10515446960926056,-1.2182581424713135,0.9993038177490234,0.547915518283844,0.10545600950717926,-1.2182403802871704,0.999224841594696,0.6290786266326904,0.11965755373239517,-0.9121401309967041,0.9994253516197205,0.5329989194869995,0.11571473628282547,-0.9480733871459961,0.9979470372200012,0.598293125629425,0.1341545432806015,-1.1337249279022217,0.9997746348381042,0.5549632906913757,0.13091838359832764,-1.1444038152694702,0.9995892643928528,0.6941134929656982,0.21591059863567352,-0.6651867628097534,0.9999275207519531,0.4366651177406311,0.2108669877052307,-0.6452950835227966,0.9990601539611816,0.7356563806533813,0.3365322947502136,-0.4371981918811798,0.9717270135879517,0.3891560137271881,0.33023208379745483,-0.4349510073661804,0.7807249426841736,0.7635173201560974,0.4422920048236847,-0.5655940771102905,0.886884331703186,0.35876980423927307,0.43978479504585266,-0.536820113658905,0.5529666543006897,0.7728796005249023,0.4699542820453644,-0.6142028570175171,0.7959051728248596,0.3499818742275238,0.4668322205543518,-0.5828701257705688,0.47973257303237915,0.7604036927223206,0.4720748960971832,-0.7076377272605896,0.8115662336349487,0.36200472712516785,0.4688701331615448,-0.6799150705337524,0.49425292015075684,0.751969575881958,0.463857501745224,-0.6026356220245361,0.8058610558509827,0.371848464012146,0.4597271978855133,-0.5779244899749756,0.502246081829071,0.6464118957519531,0.406863272190094,0.004044326022267342,0.9992793202400208,0.4945340156555176,0.41118258237838745,-0.0044895741157233715,0.998589277267456,0.6351832151412964,0.5814250707626343,-0.023599375039339066,0.9140240550041199,0.5243489146232605,0.5854767560958862,0.007274830248206854,0.899919867515564,0.6307181715965271,0.7352923154830933,0.34946712851524353,0.9132070541381836,0.5437854528427124,0.7219861149787903,0.4127945601940155,0.8553060293197632,0.6243823170661926,0.7484102845191956,0.36557522416114807,0.5702719688415527,0.5474992394447327,0.7317221760749817,0.4317218065261841,0.43847328424453735,0.6235935091972351,0.7872227430343628,0.005422814283519983,0.8756739497184753,0.5496014952659607,0.7737807035446167,0.07440678775310516,0.8267173171043396,caminar-atras,lento
159,caminar-atras_lento.mp4,0.5796684622764587,0.11820913106203079,-1.2775208950042725,0.9998162388801575,0.5986742377281189,0.11079776287078857,-1.2409113645553589,0.9995838403701782,0.6067554950714111,0.11197856068611145,-1.2407804727554321,0.9996314644813538,0.6132413744926453,0.11271250993013382,-1.240904450416565,0.9997097253799438,0.5675643086433411,0.1077958345413208,-1.2474963665008545,0.9994244575500488,0.5557000041007996,0.1072930321097374,-1.2477242946624756,0.9993683099746704,0.5456489324569702,0.10740073025226593,-1.2477513551712036,0.9992974400520325,0.6257050037384033,0.12223789840936661,-0.9392098188400269,0.9994742274284363,0.5293473601341248,0.11748449504375458,-0.978607714176178,0.9981431365013123,0.5960416197776794,0.13700418174266815,-1.1600772142410278,0.999795138835907,0.5535280704498291,0.13342060148715973,-1.1718640327453613,0.9996281266212463,0.688194215297699,0.2196846306324005,-0.6724914312362671,0.9999271631240845,0.43368232250213623,0.21102182567119598,-0.6630696058273315,0.9991465210914612,0.7297309637069702,0.34089195728302,-0.4194602072238922,0.9712289571762085,0.3816320598125458,0.3295440077781677,-0.4225168824195862,0.7984638214111328,0.756390392780304,0.4450805187225342,-0.5325890779495239,0.875130832195282,0.3536648452281952,0.43859362602233887,-0.4861835837364197,0.5710400342941284,0.7646830081939697,0.47257131338119507,-0.5748056769371033,0.7788445949554443,0.3441075086593628,0.465901255607605,-0.5241706967353821,0.49281397461891174,0.7526792287826538,0.47472938895225525,-0.6683881282806396,0.7949357628822327,0.35562705993652344,0.46792349219322205,-0.6172031164169312,0.5073285102844238,0.7436568737030029,0.46602126955986023,-0.5694575905799866,0.7891314029693604,0.365554541349411,0.45868515968322754,-0.5242778658866882,0.5146178603172302,0.6433721780776978,0.4065379798412323,0.004147597588598728,0.9992888569831848,0.49090179800987244,0.41112396121025085,-0.004579397849738598,0.998665988445282,0.627604603767395,0.5789961814880371,-0.03219583258032799,0.9174267053604126,0.5198878049850464,0.5847240090370178,-0.0028789921198040247,0.9049296379089355,0.6316288113594055,0.73044353723526,0.35938751697540283,0.9179474711418152,0.5432742834091187,0.7221500277519226,0.40737786889076233,0.8631147742271423,0.6265421509742737,0.7424769401550293,0.3766727149486542,0.5796288847923279,0.5471595525741577,0.7321426272392273,0.4234488606452942,0.45183104276657104,0.6235599517822266,0.785256564617157,0.004521718714386225,0.8822992444038391,0.5475046634674072,0.7740504145622253,0.05030524358153343,0.8354384303092957,caminar-atras,lento
160,caminar-atras_lento.mp4,0.5782590508460999,0.1205877736210823,-1.1850788593292236,0.9998303055763245,0.5962250232696533,0.11322291940450668,-1.1498560905456543,0.9996123313903809,0.6035721302032471,0.11428071558475494,-1.1497352123260498,0.9996559023857117,0.6098025441169739,0.1150265708565712,-1.1498538255691528,0.9997272491455078,0.5657751560211182,0.1102629229426384,-1.1595115661621094,0.9994680285453796,0.5539227724075317,0.109610415995121,-1.1596940755844116,0.9994185566902161,0.5437658429145813,0.10952608287334442,-1.159713625907898,0.9993553757667542,0.6205844879150391,0.12461958080530167,-0.8595819473266602,0.9995046257972717,0.5263898372650146,0.11914592981338501,-0.9131212830543518,0.9983068108558655,0.5928444266319275,0.13915453851222992,-1.071573257446289,0.9998103976249695,0.5516337156295776,0.13546612858772278,-1.0868867635726929,0.9996601343154907,0.678737223148346,0.22075361013412476,-0.6040862798690796,0.9999232888221741,0.42999687790870667,0.2106192409992218,-0.6048005819320679,0.999220609664917,0.7167986035346985,0.337761253118515,-0.3866655230522156,0.968876302242279,0.3764279782772064,0.3243734836578369,-0.3608365058898926,0.8135296702384949,0.7399614453315735,0.44038909673690796,-0.45842444896698,0.8569323420524597,0.34313955903053284,0.43584907054901123,-0.40922167897224426,0.5801200866699219,0.750084638595581,0.4689107835292816,-0.48558345437049866,0.7559677958488464,0.33253902196884155,0.4627446234226227,-0.42469027638435364,0.496907114982605,0.7416989803314209,0.47128570079803467,-0.5777050852775574,0.7725136876106262,0.3418429493904114,0.4645744264125824,-0.5137905478477478,0.5114911198616028,0.7325712442398071,0.4618372917175293,-0.4943627417087555,0.7661808133125305,0.3530362546443939,0.45574840903282166,-0.44160205125808716,0.518692135810852,0.6372974514961243,0.40628209710121155,0.005640112794935703,0.9992497563362122,0.48722487688064575,0.41082993149757385,-0.006189331877976656,0.9986922740936279,0.6224988698959351,0.5757389664649963,-0.0013207279844209552,0.921797513961792,0.5171937346458435,0.5816529989242554,-0.007573277689516544,0.9099211096763611,0.6338016986846924,0.724634051322937,0.3565467596054077,0.923062801361084,0.5419811606407166,0.7221742868423462,0.3652196526527405,0.8697360754013062,0.6313850283622742,0.7351135611534119,0.3715086877346039,0.5845263600349426,0.5470291972160339,0.7320090532302856,0.3794606924057007,0.4582396149635315,0.6231861710548401,0.7819068431854248,0.0033767905551940203,0.888995885848999,0.5471724271774292,0.7725628614425659,0.006036705803126097,0.8426663279533386,caminar-atras,lento
